净值日期,单位净值,累计净值,日增长率
2021-09-30,0.1902,0.1902,-0.83
2021-10-08,0.2086,0.2086,9.67
2021-10-11,0.2075,0.2075,-0.53
2021-10-12,0.2071,0.2071,-0.19
2021-10-13,0.2069,0.2069,-0.10
2021-10-14,0.2090,0.2090,1.01
2021-10-15,0.2087,0.2087,-0.14
2021-10-18,0.2093,0.2093,0.29
2021-10-19,0.2105,0.2105,0.57
2021-10-20,0.2126,0.2126,1.00
2021-10-21,0.2094,0.2094,-1.51
2021-10-22,0.2119,0.2119,1.19
2021-10-25,0.2154,0.2154,1.65
2021-10-26,0.2157,0.2157,0.14
2021-10-27,0.2092,0.2092,-3.01
2021-10-28,0.2102,0.2102,0.48
2021-10-29,0.2078,0.2078,-1.14
2021-11-01,0.2117,0.2117,1.88
2021-11-02,0.2096,0.2096,-0.99
2021-11-03,0.2082,0.2082,-0.67
2021-11-04,0.2080,0.2080,-0.10
2021-11-05,0.2131,0.2131,2.45
2021-11-08,0.2153,0.2153,1.03
2021-11-09,0.2153,0.2153,0.00
2021-11-10,0.2077,0.2077,-3.53
2021-11-11,0.2092,0.2092,0.72
2021-11-12,0.2089,0.2089,-0.14
2021-11-15,0.2098,0.2098,0.43
2021-11-16,0.2092,0.2092,-0.29
2021-11-17,0.2045,0.2045,-2.25
2021-11-18,0.2052,0.2052,0.34
2021-11-19,0.1964,0.1964,-4.29
2021-11-22,0.2002,0.2002,1.93
2021-11-23,0.2076,0.2076,3.70
2021-11-24,0.2107,0.2107,1.49
2021-11-25,0.2107,0.2107,0.00
2021-11-26,0.1999,0.1999,-5.13
2021-11-29,0.2022,0.2022,1.15
2021-11-30,0.1968,0.1968,-2.67
2021-12-01,0.1922,0.1922,-2.34
2021-12-02,0.1980,0.1980,3.02
2021-12-03,0.1961,0.1961,-0.96
2021-12-06,0.2001,0.2001,2.04
2021-12-07,0.2065,0.2065,3.20
2021-12-08,0.2060,0.2060,-0.24
2021-12-09,0.2027,0.2027,-1.60
2021-12-10,0.2046,0.2046,0.94
2021-12-13,0.1977,0.1977,-3.37
2021-12-14,0.1962,0.1962,-0.76
2021-12-15,0.1959,0.1959,-0.15
2021-12-16,0.1967,0.1967,0.41
2021-12-17,0.1928,0.1928,-1.98
2021-12-20,0.1906,0.1906,-1.14
2021-12-21,0.1980,0.1980,3.88
2021-12-22,0.1990,0.1990,0.51
2021-12-23,0.1988,0.1988,-0.10
2021-12-24,0.1988,0.1988,0.00
2021-12-27,0.2051,0.2051,3.17
2021-12-28,0.2046,0.2046,-0.24
2021-12-29,0.2039,0.2039,-0.34
2021-12-30,0.2013,0.2013,-1.28
2021-12-31,0.2014,0.2014,0.05
2022-01-04,0.2151,0.2151,6.80
2022-01-05,0.2121,0.2121,-1.39
2022-01-06,0.2183,0.2183,2.92
2022-01-07,0.2208,0.2208,1.15
2022-01-10,0.2204,0.2204,-0.18
2022-01-11,0.2274,0.2274,3.18
2022-01-12,0.2298,0.2298,1.06
2022-01-13,0.2278,0.2278,-0.87
2022-01-14,0.2338,0.2338,2.63
2022-01-17,0.2338,0.2338,0.00
2022-01-18,0.2324,0.2324,-0.60
2022-01-19,0.2302,0.2302,-0.95
2022-01-20,0.2254,0.2254,-2.09
2022-01-21,0.2194,0.2194,-2.66
2022-01-24,0.2213,0.2213,0.87
2022-01-25,0.2295,0.2295,3.71
2022-01-26,0.2288,0.2288,-0.31
2022-01-27,0.2313,0.2313,1.09
2022-01-28,0.2321,0.2321,0.35
2022-02-07,0.2427,0.2427,4.57
2022-02-08,0.2379,0.2379,-1.98
2022-02-09,0.2404,0.2404,1.05
2022-02-10,0.2403,0.2403,-0.04
2022-02-11,0.2465,0.2465,2.58
2022-02-14,0.2413,0.2413,-2.11
2022-02-15,0.2385,0.2385,-1.16
2022-02-16,0.2395,0.2395,0.42
2022-02-17,0.2407,0.2407,0.50
