净值日期,单位净值,累计净值,日增长率
2021-09-01,1.0543,1.1474,0.04
2021-09-02,1.0544,1.1475,0.01
2021-09-03,1.0544,1.1475,0.00
2021-09-06,1.0546,1.1477,0.02
2021-09-07,1.0545,1.1476,-0.01
2021-09-08,1.0545,1.1476,0.00
2021-09-09,1.0545,1.1476,0.00
2021-09-10,1.0545,1.1476,0.00
2021-09-13,1.0548,1.1479,0.03
2021-09-14,1.0548,1.1479,0.00
2021-09-15,1.0548,1.1479,0.00
2021-09-16,1.0548,1.1479,0.00
2021-09-17,1.0547,1.1478,-0.01
2021-09-22,1.0550,1.1481,0.03
2021-09-23,1.0550,1.1481,0.00
2021-09-24,1.0549,1.1480,-0.01
2021-09-27,1.0551,1.1482,0.02
2021-09-28,1.0550,1.1481,-0.01
2021-09-29,1.0552,1.1483,0.02
2021-09-30,1.0555,1.1486,0.03
2021-10-08,1.0560,1.1491,0.05
2021-10-11,1.0561,1.1492,0.01
2021-10-12,1.0560,1.1491,-0.01
2021-10-13,1.0559,1.1490,-0.01
2021-10-14,1.0560,1.1491,0.01
2021-10-15,1.0562,1.1493,0.02
2021-10-18,1.0563,1.1494,0.01
2021-10-19,1.0563,1.1494,0.00
2021-10-20,1.0564,1.1495,0.01
2021-10-21,1.0566,1.1497,0.02
2021-10-22,1.0568,1.1499,0.02
2021-10-25,1.0571,1.1502,0.03
2021-10-26,1.0573,1.1504,0.02
2021-10-27,1.0575,1.1506,0.02
2021-10-28,1.0576,1.1507,0.01
2021-10-29,1.0578,1.1509,0.02
2021-11-01,1.0582,1.1513,0.04
2021-11-02,1.0583,1.1514,0.01
2021-11-03,1.0585,1.1516,0.02
2021-11-04,1.0588,1.1519,0.03
2021-11-05,1.0590,1.1521,0.02
2021-11-08,1.0593,1.1524,0.03
2021-11-09,1.0593,1.1524,0.00
2021-11-10,1.0594,1.1525,0.01
2021-11-11,1.0594,1.1525,0.00
2021-11-12,1.0595,1.1526,0.01
2021-11-15,1.0598,1.1529,0.03
2021-11-16,1.0598,1.1529,0.00
2021-11-17,1.0600,1.1531,0.02
2021-11-18,1.0601,1.1532,0.01
2021-11-19,1.0602,1.1533,0.01
2021-11-22,1.0604,1.1535,0.02
2021-11-23,1.0605,1.1536,0.01
2021-11-24,1.0607,1.1538,0.02
2021-11-25,1.0609,1.1540,0.02
2021-11-26,1.0610,1.1541,0.01
2021-11-29,1.0613,1.1544,0.03
2021-11-30,1.0613,1.1544,0.00
2021-12-01,1.0614,1.1545,0.01
2021-12-02,1.0615,1.1546,0.01
2021-12-03,1.0615,1.1546,0.00
2021-12-06,1.0621,1.1552,0.06
2021-12-07,1.0620,1.1551,-0.01
2021-12-08,1.0620,1.1551,0.00
2021-12-09,1.0622,1.1553,0.02
2021-12-10,1.0624,1.1555,0.02
2021-12-13,1.0627,1.1558,0.03
2021-12-14,1.0629,1.1560,0.02
2021-12-15,1.0630,1.1561,0.01
2021-12-16,1.0631,1.1562,0.01
2021-12-17,1.0630,1.1561,-0.01
2021-12-20,1.0631,1.1562,0.01
2021-12-21,1.0629,1.1560,-0.02
2021-12-22,1.0630,1.1561,0.01
2021-12-23,1.0633,1.1564,0.03
2021-12-24,1.0634,1.1565,0.01
2021-12-27,1.0636,1.1567,0.02
2021-12-28,1.0489,1.1570,0.03
2021-12-29,1.0492,1.1573,0.03
2021-12-30,1.0496,1.1577,0.04
2021-12-31,1.0500,1.1581,0.04
2022-01-04,1.0505,1.1586,0.05
2022-01-05,1.0506,1.1587,0.01
2022-01-06,1.0506,1.1587,0.00
2022-01-07,1.0508,1.1589,0.02
2022-01-10,1.0514,1.1595,0.06
2022-01-11,1.0517,1.1598,0.03
2022-01-12,1.0520,1.1601,0.03
2022-01-13,1.0522,1.1603,0.02
2022-01-14,1.0524,1.1605,0.02
2022-01-17,1.0529,1.1610,0.05
2022-01-18,1.0536,1.1617,0.07
2022-01-19,1.0544,1.1625,0.08
2022-01-20,1.0549,1.1630,0.05
2022-01-21,1.0553,1.1634,0.04
2022-01-24,1.0561,1.1642,0.08
2022-01-25,1.0562,1.1643,0.01
2022-01-26,1.0558,1.1639,-0.04
2022-01-27,1.0557,1.1638,-0.01
2022-01-28,1.0561,1.1642,0.04
2022-02-07,1.0568,1.1649,0.07
2022-02-08,1.0569,1.1650,0.01
2022-02-09,1.0570,1.1651,0.01
2022-02-10,1.0572,1.1653,0.02
2022-02-11,1.0563,1.1644,-0.09
2022-02-14,1.0563,1.1644,0.00
2022-02-15,1.0563,1.1644,0.00
2022-02-16,1.0565,1.1646,0.02
