净值日期,单位净值,累计净值,日增长率
2020-01-09,1.3268,2.0299,0.03
2020-01-10,1.3271,2.0302,0.02
2020-01-13,1.3276,2.0307,0.04
2020-01-14,1.3276,2.0307,0.00
2020-01-15,1.3276,2.0307,0.00
2020-01-16,1.3278,2.0309,0.02
2020-01-17,1.3279,2.0310,0.01
2020-01-20,1.3283,2.0314,0.03
2020-01-21,1.3287,2.0318,0.03
2020-01-22,1.3291,2.0322,0.03
2020-01-23,1.3291,2.0322,0.00
2020-02-03,1.3349,2.0380,0.44
2020-02-04,1.3345,2.0376,-0.03
2020-02-05,1.3345,2.0376,0.00
2020-02-06,1.3346,2.0377,0.01
2020-02-07,1.3349,2.0380,0.02
2020-02-10,1.3357,2.0388,0.06
2020-02-11,1.3363,2.0394,0.04
2020-02-12,1.3373,2.0404,0.07
2020-02-13,1.3381,2.0412,0.06
2020-02-14,1.3387,2.0418,0.04
2020-02-17,1.3395,2.0426,0.06
2020-02-18,1.3400,2.0431,0.04
2020-02-19,1.3404,2.0435,0.03
2020-02-20,1.3408,2.0439,0.03
2020-02-21,1.3409,2.0440,0.01
2020-02-24,1.3414,2.0445,0.04
2020-02-25,1.3418,2.0449,0.03
2020-02-26,1.3424,2.0455,0.04
2020-02-27,1.3429,2.0460,0.04
2020-02-28,1.3431,2.0462,0.01
2020-03-02,1.3436,2.0467,0.04
2020-03-03,1.3436,2.0467,0.00
2020-03-04,1.3442,2.0473,0.04
2020-03-05,1.3444,2.0475,0.01
2020-03-06,1.3446,2.0477,0.01
2020-03-09,1.3455,2.0486,0.07
2020-03-10,1.3434,2.0465,-0.16
2020-03-11,1.3433,2.0464,-0.01
2020-03-12,1.3429,2.0460,-0.03
2020-03-13,1.3406,2.0437,-0.17
2020-03-16,1.3411,2.0442,0.04
2020-03-17,1.3388,2.0419,-0.17
2020-03-18,1.3390,2.0421,0.01
2020-03-19,1.3384,2.0415,-0.04
2020-03-20,1.3393,2.0424,0.07
2020-03-23,1.3412,2.0443,0.14
2020-03-24,1.3412,2.0443,0.00
2020-03-25,1.3416,2.0447,0.03
2020-03-26,1.3428,2.0459,0.09
2020-03-27,1.2892,2.0459,0.00
2020-03-30,1.2893,2.0460,0.01
2020-03-31,1.2907,2.0474,0.11
2020-04-01,1.2924,2.0491,0.13
2020-04-02,1.2923,2.0490,-0.01
2020-04-03,1.2924,2.0491,0.01
2020-04-07,1.2970,2.0537,0.36
2020-04-08,1.3004,2.0571,0.26
2020-04-09,1.3004,2.0571,0.00
2020-04-10,1.3004,2.0571,0.00
2020-04-13,1.2999,2.0566,-0.04
2020-04-14,1.3004,2.0571,0.04
2020-04-15,1.3009,2.0576,0.04
2020-04-16,1.3025,2.0592,0.12
2020-04-17,1.3020,2.0587,-0.04
2020-04-20,1.3015,2.0582,-0.04
2020-04-21,1.3020,2.0587,0.04
2020-04-22,1.3033,2.0600,0.10
2020-04-23,1.3056,2.0623,0.18
2020-04-24,1.3063,2.0630,0.05
2020-04-27,1.3061,2.0628,-0.02
2020-04-28,1.3063,2.0630,0.02
2020-04-29,1.3071,2.0638,0.06
2020-04-30,1.3067,2.0634,-0.03
2020-05-06,1.2479,2.0621,-0.10
2020-05-07,1.2445,2.0587,-0.27
2020-05-08,1.2432,2.0574,-0.10
2020-05-11,1.2398,2.0540,-0.27
2020-05-12,1.2395,2.0537,-0.02
2020-05-13,1.2393,2.0535,-0.02
2020-05-14,1.2390,2.0532,-0.02
2020-05-15,1.2401,2.0543,0.09
2020-05-18,1.2387,2.0529,-0.11
2020-05-19,1.2378,2.0520,-0.07
2020-05-20,1.2383,2.0525,0.04
2020-05-21,1.2385,2.0527,0.02
2020-05-22,1.2411,2.0553,0.21
2020-05-25,1.2400,2.0542,-0.09
2020-05-26,1.2371,2.0513,-0.23
2020-05-27,1.2355,2.0497,-0.13
2020-05-28,1.2354,2.0496,-0.01
2020-05-29,1.2354,2.0496,0.00
2020-06-01,1.2351,2.0493,-0.02
2020-06-02,1.2313,2.0455,-0.31
2020-06-03,1.2282,2.0424,-0.25
2020-06-04,1.2264,2.0406,-0.15
2020-06-05,1.2242,2.0384,-0.18
2020-06-08,1.2239,2.0381,-0.02
2020-06-09,1.2244,2.0386,0.04
2020-06-10,1.1733,2.0390,0.03
2020-06-11,1.1741,2.0398,0.07
2020-06-12,1.1749,2.0406,0.07
2020-06-15,1.1755,2.0412,0.05
2020-06-16,1.1751,2.0408,-0.03
2020-06-17,1.1747,2.0404,-0.03
2020-06-18,1.1748,2.0405,0.01
2020-06-19,1.1746,2.0403,-0.02
2020-06-22,1.1742,2.0399,-0.03
2020-06-23,1.1727,2.0384,-0.13
2020-06-24,1.1728,2.0385,0.01
2020-06-29,1.1735,2.0392,0.06
2020-06-30,1.1737,2.0394,0.02
2020-07-01,1.1741,2.0398,0.03
2020-07-02,1.1746,2.0403,0.04
2020-07-03,1.1748,2.0405,0.02
2020-07-06,1.1739,2.0396,-0.08
2020-07-07,1.1720,2.0377,-0.16
2020-07-08,1.1710,2.0367,-0.09
2020-07-09,1.1684,2.0341,-0.22
2020-07-10,1.1675,2.0332,-0.08
2020-07-13,1.1662,2.0319,-0.11
2020-07-14,1.1656,2.0313,-0.05
2020-07-15,1.1659,2.0316,0.03
2020-07-16,1.1666,2.0323,0.06
2020-07-17,1.1671,2.0328,0.04
2020-07-20,1.1678,2.0335,0.06
2020-07-21,1.1688,2.0345,0.09
2020-07-22,1.1699,2.0356,0.09
2020-07-23,1.1704,2.0361,0.04
2020-07-24,1.1712,2.0369,0.07
2020-07-27,1.1718,2.0375,0.05
2020-07-28,1.1720,2.0377,0.02
2020-07-29,1.1718,2.0375,-0.02
2020-07-30,1.1717,2.0374,-0.01
2020-07-31,1.1715,2.0372,-0.02
2020-08-03,1.1715,2.0372,0.00
2020-08-04,1.1717,2.0374,0.02
2020-08-05,1.1718,2.0375,0.01
2020-08-06,1.1720,2.0377,0.02
2020-08-07,1.1721,2.0378,0.01
2020-08-10,1.1725,2.0382,0.03
2020-08-11,1.1727,2.0384,0.02
2020-08-12,1.1729,2.0386,0.02
2020-08-13,1.1240,2.0389,0.03
2020-08-14,1.1243,2.0392,0.03
2020-08-17,1.1248,2.0397,0.04
2020-08-18,1.1251,2.0400,0.03
2020-08-19,1.1251,2.0400,0.00
2020-08-20,1.1251,2.0400,0.00
2020-08-21,1.1249,2.0398,-0.02
2020-08-24,1.1250,2.0399,0.01
2020-08-25,1.1245,2.0394,-0.04
2020-08-26,1.1242,2.0391,-0.03
2020-08-27,1.1239,2.0388,-0.03
2020-08-28,1.1235,2.0384,-0.04
2020-08-31,1.1235,2.0384,0.00
2020-09-01,1.1236,2.0385,0.01
2020-09-02,1.1234,2.0383,-0.02
2020-09-03,1.1232,2.0381,-0.02
2020-09-04,1.1231,2.0380,-0.01
2020-09-07,1.1228,2.0377,-0.03
2020-09-08,1.1228,2.0377,0.00
2020-09-09,1.1230,2.0379,0.02
2020-09-10,1.1232,2.0381,0.02
2020-09-11,1.1233,2.0382,0.01
2020-09-14,1.1236,2.0385,0.03
2020-09-15,1.1238,2.0387,0.02
2020-09-16,1.1240,2.0389,0.02
2020-09-17,1.1243,2.0392,0.03
2020-09-18,1.1244,2.0393,0.01
2020-09-21,1.1247,2.0396,0.03
2020-09-22,1.1248,2.0397,0.01
2020-09-23,1.1249,2.0398,0.01
2020-09-24,1.1250,2.0399,0.01
2020-09-25,1.1250,2.0399,0.00
2020-09-28,1.1252,2.0401,0.02
2020-09-29,1.1253,2.0402,0.01
2020-09-30,1.1256,2.0405,0.03
2020-10-09,1.1262,2.0411,0.05
2020-10-12,1.1264,2.0413,0.02
2020-10-13,1.1265,2.0414,0.01
2020-10-14,1.1266,2.0415,0.01
2020-10-15,1.1267,2.0416,0.01
2020-10-16,1.1268,2.0417,0.01
2020-10-19,1.1271,2.0420,0.03
2020-10-20,1.1272,2.0421,0.01
2020-10-21,1.1273,2.0422,0.01
2020-10-22,1.1274,2.0423,0.01
2020-10-23,1.1275,2.0424,0.01
2020-10-26,1.1277,2.0426,0.02
2020-10-27,1.1277,2.0426,0.00
2020-10-28,1.1277,2.0426,0.00
2020-10-29,1.1278,2.0427,0.01
2020-10-30,1.1278,2.0427,0.00
2020-11-02,1.1280,2.0429,0.02
2020-11-03,1.0829,2.0430,0.01
2020-11-04,1.0830,2.0431,0.01
2020-11-05,1.0831,2.0432,0.01
2020-11-06,1.0831,2.0432,0.00
2020-11-09,1.0832,2.0433,0.01
2020-11-10,1.0833,2.0434,0.01
2020-11-11,1.0832,2.0433,-0.01
2020-11-12,1.0831,2.0432,-0.01
2020-11-13,1.0828,2.0429,-0.03
2020-11-16,1.0829,2.0430,0.01
2020-11-17,1.0828,2.0429,-0.01
2020-11-18,1.0824,2.0425,-0.04
2020-11-19,1.0822,2.0423,-0.02
2020-11-20,1.0820,2.0421,-0.02
2020-11-23,1.0821,2.0422,0.01
2020-11-24,1.0822,2.0423,0.01
2020-11-25,1.0823,2.0424,0.01
2020-11-26,1.0825,2.0426,0.02
2020-11-27,1.0826,2.0427,0.01
2020-11-30,1.0831,2.0432,0.05
2020-12-01,1.0833,2.0434,0.02
2020-12-02,1.0834,2.0435,0.01
2020-12-03,1.0835,2.0436,0.01
2020-12-04,1.0836,2.0437,0.01
2020-12-07,1.0838,2.0439,0.02
2020-12-08,1.0839,2.0440,0.01
2020-12-09,1.0841,2.0442,0.02
2020-12-10,1.0842,2.0443,0.01
2020-12-11,1.0843,2.0444,0.01
2020-12-14,1.0845,2.0446,0.02
2020-12-15,1.0847,2.0448,0.02
2020-12-16,1.0849,2.0450,0.02
2020-12-17,1.0850,2.0451,0.01
2020-12-18,1.0850,2.0451,0.00
2020-12-21,1.0854,2.0455,0.04
2020-12-22,1.0856,2.0457,0.02
2020-12-23,1.0857,2.0458,0.01
2020-12-24,1.0367,2.0458,0.00
2020-12-25,1.0368,2.0459,0.01
2020-12-28,1.0373,2.0464,0.05
2020-12-29,1.0375,2.0466,0.02
2020-12-30,1.0378,2.0469,0.03
2020-12-31,1.0380,2.0471,0.02
2021-01-04,1.0381,2.0472,0.01
2021-01-05,1.0383,2.0474,0.02
2021-01-06,1.0389,2.0480,0.06
2021-01-07,1.0378,2.0469,-0.11
2021-01-08,1.0379,2.0470,0.01
2021-01-11,1.0380,2.0471,0.01
2021-01-12,1.0380,2.0471,0.00
2021-01-13,1.0381,2.0472,0.01
2021-01-14,1.0389,2.0480,0.08
2021-01-15,1.0387,2.0478,-0.02
2021-01-18,1.0384,2.0475,-0.03
2021-01-19,1.0382,2.0473,-0.02
2021-01-20,1.0383,2.0474,0.01
2021-01-21,1.0381,2.0472,-0.02
2021-01-22,1.0379,2.0470,-0.02
2021-01-25,1.0379,2.0470,0.00
2021-01-26,1.0371,2.0462,-0.08
2021-01-27,1.0368,2.0459,-0.03
2021-01-28,1.0359,2.0450,-0.09
2021-01-29,1.0357,2.0448,-0.02
2021-02-01,1.0364,2.0455,0.07
2021-02-02,1.0368,2.0459,0.04
2021-02-03,1.0363,2.0454,-0.05
2021-02-04,1.0358,2.0449,-0.05
2021-02-05,1.0356,2.0447,-0.02
2021-02-08,1.0357,2.0448,0.01
2021-02-09,1.0363,2.0454,0.06
2021-02-10,1.0365,2.0456,0.02
2021-02-18,1.0372,2.0463,0.07
2021-02-19,1.0374,2.0465,0.02
2021-02-22,1.0375,2.0466,0.01
2021-02-23,1.0374,2.0465,-0.01
2021-02-24,1.0374,2.0465,0.00
2021-02-25,1.0373,2.0464,-0.01
2021-02-26,1.0373,2.0464,0.00
2021-03-01,1.0375,2.0466,0.02
2021-03-02,1.0376,2.0467,0.01
2021-03-03,1.0377,2.0468,0.01
2021-03-04,1.0377,2.0468,0.00
2021-03-05,1.0378,2.0469,0.01
2021-03-08,1.0381,2.0472,0.03
2021-03-09,1.0382,2.0473,0.01
2021-03-10,1.0383,2.0474,0.01
2021-03-11,1.0383,2.0474,0.00
2021-03-12,1.0384,2.0475,0.01
2021-03-15,1.0383,2.0474,-0.01
2021-03-16,1.0384,2.0475,0.01
2021-03-17,1.0355,2.0446,-0.28
2021-03-18,1.0355,2.0446,0.00
2021-03-19,1.0356,2.0447,0.01
2021-03-22,1.0357,2.0448,0.01
2021-03-23,1.0359,2.0450,0.02
2021-03-24,1.0361,2.0452,0.02
2021-03-25,1.0361,2.0452,0.00
2021-03-26,1.0361,2.0452,0.00
2021-03-29,1.0363,2.0454,0.02
2021-03-30,1.0364,2.0455,0.01
2021-03-31,1.0365,2.0456,0.01
2021-04-01,1.0366,2.0457,0.01
2021-04-02,1.0366,2.0457,0.00
2021-04-06,1.0369,2.0460,0.03
2021-04-07,1.0371,2.0462,0.02
2021-04-08,1.0373,2.0464,0.02
2021-04-09,1.0374,2.0465,0.01
2021-04-12,1.0377,2.0468,0.03
2021-04-13,1.0379,2.0470,0.02
2021-04-14,1.0379,2.0470,0.00
2021-04-15,1.0380,2.0471,0.01
2021-04-16,1.0380,2.0471,0.00
2021-04-19,1.0382,2.0473,0.02
2021-04-20,1.0385,2.0476,0.03
2021-04-21,1.0387,2.0478,0.02
2021-04-22,1.0387,2.0478,0.00
2021-04-23,1.0389,2.0480,0.02
2021-04-26,1.0390,2.0481,0.01
2021-04-27,1.0393,2.0484,0.03
2021-04-28,1.0395,2.0486,0.02
2021-04-29,1.0395,2.0486,0.00
2021-04-30,1.0395,2.0486,0.00
2021-05-06,1.0398,2.0489,0.03
2021-05-07,1.0399,2.0490,0.01
2021-05-10,1.0401,2.0492,0.02
2021-05-11,1.0402,2.0493,0.01
2021-05-12,1.0402,2.0493,0.00
2021-05-13,1.0403,2.0494,0.01
2021-05-14,1.0404,2.0495,0.01
2021-05-17,1.0404,2.0495,0.00
2021-05-18,1.0404,2.0495,0.00
2021-05-19,1.0405,2.0496,0.01
2021-05-20,1.0404,2.0495,-0.01
2021-05-21,1.0407,2.0498,0.03
2021-05-24,1.0408,2.0499,0.01
2021-05-25,1.0408,2.0499,0.00
2021-05-26,1.0408,2.0499,0.00
2021-05-27,1.0408,2.0499,0.00
2021-05-28,1.0407,2.0498,-0.01
2021-05-31,1.0409,2.0500,0.02
2021-06-01,1.0410,2.0501,0.01
2021-06-02,1.0410,2.0501,0.00
2021-06-03,1.0411,2.0502,0.01
2021-06-04,1.0411,2.0502,0.00
2021-06-07,1.0411,2.0502,0.00
2021-06-08,1.0411,2.0502,0.00
2021-06-09,1.0411,2.0502,0.00
2021-06-10,1.0412,2.0503,0.01
2021-06-11,1.0412,2.0503,0.00
2021-06-15,1.0413,2.0504,0.01
2021-06-16,1.0413,2.0504,0.00
2021-06-17,1.0412,2.0503,-0.01
2021-06-18,1.0414,2.0505,0.02
2021-06-21,1.0414,2.0505,0.00
2021-06-22,1.0414,2.0505,0.00
2021-06-23,1.0416,2.0507,0.02
2021-06-24,1.0417,2.0508,0.01
2021-06-25,1.0418,2.0509,0.01
2021-06-28,1.0419,2.0510,0.01
2021-06-29,1.0419,2.0510,0.00
2021-06-30,1.0421,2.0512,0.02
2021-07-01,1.0422,2.0513,0.01
2021-07-02,1.0423,2.0514,0.01
2021-07-05,1.0426,2.0517,0.03
2021-07-06,1.0448,2.0539,0.21
2021-07-07,1.0440,2.0531,-0.08
2021-07-08,1.0448,2.0539,0.08
2021-07-09,1.0447,2.0538,-0.01
2021-07-12,1.0446,2.0537,-0.01
2021-07-13,1.0445,2.0536,-0.01
2021-07-14,1.0445,2.0536,0.00
2021-07-15,1.0446,2.0537,0.01
2021-07-16,1.0447,2.0538,0.01
2021-07-19,1.0443,2.0534,-0.04
2021-07-20,1.0447,2.0538,0.04
2021-07-21,1.0443,2.0534,-0.04
2021-07-22,1.0442,2.0533,-0.01
2021-07-23,1.0442,2.0533,0.00
2021-07-26,1.0438,2.0529,-0.04
2021-07-27,1.0436,2.0527,-0.02
2021-07-28,1.0433,2.0524,-0.03
2021-07-29,1.0429,2.0520,-0.04
2021-07-30,1.0430,2.0521,0.01
2021-08-02,1.0428,2.0519,-0.02
2021-08-03,1.0426,2.0517,-0.02
2021-08-04,1.0424,2.0515,-0.02
2021-08-05,1.0422,2.0513,-0.02
2021-08-06,1.0421,2.0512,-0.01
2021-08-09,1.0413,2.0504,-0.08
2021-08-10,1.0409,2.0500,-0.04
2021-08-11,1.0406,2.0497,-0.03
2021-08-12,1.0403,2.0494,-0.03
2021-08-13,1.0403,2.0494,0.00
2021-08-16,1.0399,2.0490,-0.04
2021-08-17,1.0399,2.0490,0.00
2021-08-18,1.0402,2.0493,0.03
2021-08-19,1.0400,2.0491,-0.02
2021-08-20,1.0398,2.0489,-0.02
2021-08-23,1.0391,2.0482,-0.07
2021-08-24,1.0391,2.0482,0.00
2021-08-25,1.0389,2.0480,-0.02
2021-08-26,1.0384,2.0475,-0.05
2021-08-27,1.0376,2.0467,-0.08
2021-08-30,1.0377,2.0468,0.01
2021-08-31,1.0376,2.0467,-0.01
2021-09-01,1.0375,2.0466,-0.01
2021-09-02,1.0377,2.0468,0.02
2021-09-03,1.0373,2.0464,-0.04
2021-09-06,1.0365,2.0456,-0.08
2021-09-07,1.0359,2.0450,-0.06
2021-09-08,1.0354,2.0445,-0.05
2021-09-09,1.0347,2.0438,-0.07
2021-09-10,1.0340,2.0431,-0.07
2021-09-13,1.0335,2.0426,-0.05
2021-09-14,1.0335,2.0426,0.00
2021-09-15,1.0335,2.0426,0.00
2021-09-16,1.0335,2.0426,0.00
2021-09-17,1.6858,2.6949,63.12
2021-09-22,1.6950,2.7041,0.55
2021-09-23,1.6945,2.7036,-0.03
2021-09-24,1.6942,2.7033,-0.02
2021-09-27,1.6937,2.7028,-0.03
2021-09-28,1.6937,2.7028,0.00
2021-09-29,1.6938,2.7029,0.01
2021-09-30,1.6939,2.7030,0.01
2021-10-08,1.6940,2.7031,0.01
2021-10-11,1.6940,2.7031,0.00
2021-10-12,1.6940,2.7031,0.00
2021-10-13,1.6941,2.7032,0.01
2021-10-14,1.6941,2.7032,0.00
2021-10-15,1.6942,2.7033,0.01
2021-10-18,1.6943,2.7034,0.01
2021-10-19,1.6943,2.7034,0.00
2021-10-20,1.6943,2.7034,0.00
2021-10-21,1.6944,2.7035,0.01
2021-10-22,1.6945,2.7036,0.01
2021-10-25,1.6946,2.7037,0.01
2021-10-26,1.6947,2.7038,0.01
2021-10-27,1.6947,2.7038,0.00
2021-10-28,1.6948,2.7039,0.01
2021-10-29,1.6949,2.7040,0.01
2021-11-01,1.6188,2.7042,0.01
2021-11-02,1.6188,2.7042,0.00
2021-11-03,1.6189,2.7043,0.01
2021-11-04,1.6189,2.7043,0.00
2021-11-05,1.6190,2.7044,0.01
2021-11-08,1.6191,2.7045,0.01
2021-11-09,1.6192,2.7046,0.01
2021-11-10,1.6192,2.7046,0.00
2021-11-11,1.6193,2.7047,0.01
2021-11-12,1.6193,2.7047,0.00
2021-11-15,1.6195,2.7049,0.01
2021-11-16,1.6195,2.7049,0.00
2021-11-17,1.6196,2.7050,0.01
2021-11-18,1.6196,2.7050,0.00
2021-11-19,1.6197,2.7051,0.01
2021-11-22,1.6198,2.7052,0.01
2021-11-23,1.6199,2.7053,0.01
2021-11-24,1.6199,2.7053,0.00
2021-11-25,1.6200,2.7054,0.01
2021-11-26,1.6200,2.7054,0.00
2021-11-29,1.6202,2.7056,0.01
2021-11-30,1.6202,2.7056,0.00
2021-12-01,1.2072,2.7057,0.01
2021-12-02,1.2073,2.7058,0.01
2021-12-03,1.2074,2.7059,0.01
2021-12-06,1.2075,2.7060,0.01
2021-12-07,1.2075,2.7060,0.00
2021-12-08,1.2075,2.7060,0.00
2021-12-09,1.2076,2.7061,0.01
2021-12-10,1.2076,2.7061,0.00
2021-12-13,1.2077,2.7062,0.01
2021-12-14,1.2078,2.7063,0.01
2021-12-15,1.2078,2.7063,0.00
2021-12-16,1.2078,2.7063,0.00
2021-12-17,1.2079,2.7064,0.01
2021-12-20,1.2080,2.7065,0.01
2021-12-21,1.2081,2.7066,0.01
2021-12-22,1.2081,2.7066,0.00
2021-12-23,1.2084,2.7069,0.02
2021-12-24,1.2091,2.7076,0.06
2021-12-27,1.2094,2.7079,0.02
2021-12-28,1.2096,2.7081,0.02
2021-12-29,1.2097,2.7082,0.01
2021-12-30,1.2099,2.7084,0.02
2021-12-31,1.2101,2.7086,0.02
2022-01-04,1.2102,2.7087,0.01
2022-01-05,1.2103,2.7088,0.01
2022-01-06,1.2105,2.7090,0.02
2022-01-07,1.2105,2.7090,0.00
2022-01-10,1.2106,2.7091,0.01
2022-01-11,1.2107,2.7092,0.01
2022-01-12,1.2107,2.7092,0.00
2022-01-13,1.2107,2.7092,0.00
2022-01-14,1.2107,2.7092,0.00
2022-01-17,1.2109,2.7094,0.02
2022-01-18,1.1624,2.7094,0.00
2022-01-19,1.1625,2.7095,0.01
2022-01-20,1.1626,2.7096,0.01
2022-01-21,1.1626,2.7096,0.00
2022-01-24,1.1628,2.7098,0.02
2022-01-25,1.1631,2.7101,0.03
2022-01-26,1.1631,2.7101,0.00
2022-01-27,1.1631,2.7101,0.00
2022-01-28,1.1632,2.7102,0.01
2022-02-07,1.1635,2.7105,0.03
2022-02-08,1.1636,2.7106,0.01
2022-02-09,1.1637,2.7107,0.01
2022-02-10,1.1637,2.7107,0.00
2022-02-11,1.1638,2.7108,0.01
2022-02-14,1.1639,2.7109,0.01
2022-02-15,1.1641,2.7111,0.02
2022-02-16,1.1641,2.7111,0.00
2022-02-17,1.1641,2.7111,0.00
2022-02-18,1.1642,2.7112,0.01
